año,conglome,vivienda,hogar,ubigeop,codperso,mhogar,sexo,edad,estciv,reljh,ocu500,ocupinf,emplpsec,htop,htos,gnestudios,fac500a,ubidpto,htsemps,hocios,salanual,salsem,dominio,estrato,pobreza,estrsocial,zona,inghogpc,gashogpc,inghogpcs,gashogpcs,ln_salsem,ln_inghogpcs,ln_gashogpcs
2022,019155,001,11,190208,02,1,2,63,2,2,1,1,1,25,28,1,26.7321758270264,19,53,115,28114,539.172159584526,5,6,3,6,Urbana,23414.7890625,3761.3759765625,449.050380061331,72.1359183429096,6.29003492544706,6.10713508648411,4.27855209420891
2022,019155,037,11,190208,01,1,2,26,5,1,1,1,1,12,NA,7,122.125999450684,19,12,156,2228.57153320312,42.7396929055178,5,6,3,6,Urbana,3686.66137695312,3392.26879882812,70.7030367883859,65.057156368904,3.75512806468778,4.2584885251397004,4.17526621226497
2022,019155,109,11,190208,01,1,1,72,2,1,1,1,1,63,NA,4,32.6498718261719,19,63,105,2019,38.7205161201237,5,6,3,6,Urbana,3440.18017578125,1439.37475585938,65.9760039388153,27.6044246840773,3.65636959186819,4.18929109923178,3.31797607451457
2022,019155,128,11,190208,01,1,1,63,2,1,1,1,1,56,NA,5,45.7778472900391,19,56,112,4587,87.9697907097611,5,6,1,6,Urbana,1817.05126953125,1313.43017578125,34.8475299519446,25.1890511609682,4.47699346815252,3.55098225813641,3.22640942236522
2022,019155,128,11,190208,03,1,1,27,6,3,1,1,1,24,16,4,208.603179931641,19,40,128,2321,44.5122921816777,5,6,1,6,Urbana,1817.05126953125,1313.43017578125,34.8475299519446,25.1890511609682,3.79576537982979,3.55098225813641,3.22640942236522
2022,019155,128,11,190208,05,1,1,30,1,4,1,1,1,40,10,6,121.473480224609,19,50,118,2321,44.5122921816777,5,6,1,6,Urbana,1817.05126953125,1313.43017578125,34.8475299519446,25.1890511609682,3.79576537982979,3.55098225813641,3.22640942236522
2022,019155,145,11,190208,01,1,2,44,5,1,1,2,NA,30,10,10,47.8991355895996,19,40,128,18140.7380371094,347.904279146526,5,6,3,6,Urbana,10857.8408203125,10468.4521484375,208.232392527314,200.764670711401,5.85192738201478,5.33865472778366,5.30213342966554
2022,019155,163,11,190208,01,1,1,47,5,1,1,1,2,51,NA,6,85.7495346069336,19,51,117,16796,322.114803741257,5,6,3,6,Urbana,19645.23828125,10297.2646484375,376.757684771081,197.481625464589,5.77490801535943,5.93160223483297,5.28564554439076
2022,019155,182,11,190208,01,1,1,41,2,1,1,1,1,32,12,4,104.139976501465,19,44,124,3770,72.3013104372791,5,6,2,6,Urbana,3650.61360677083,2401.13248697917,70.011710257213,46.049078340084,4.28084225399741,4.24866251744681,3.8297077481706
2022,019155,182,11,190208,02,1,2,36,2,2,1,1,1,46,NA,5,51.4853782653809,19,46,122,9505.857421875,182.303965101193,5,6,2,6,Urbana,3650.61360677083,2401.13248697917,70.011710257213,46.049078340084,5.20567543186603,4.24866251744681,3.8297077481706
2022,019155,199,11,190208,01,1,2,92,3,1,1,1,1,21,NA,1,21.2854595184326,19,21,147,4107.16674804688,78.7675167289674,5,6,2,6,Urbana,6636.02099609375,1514.00317382812,127.266051487235,29.0356534413722,4.36650068762438,4.846279788829,3.36852450387031
2022,019156,073,11,190104,01,1,1,32,1,1,1,1,1,31,21,6,118.362907409668,19,52,116,19743,378.63256550748,5,7,1,6,Rural,6692.91650390625,1171.90405273438,128.357197315574,22.4748537717383,5.93656625067958,4.85481698144091,3.11239707407348
2022,019156,073,11,190104,02,1,2,35,1,2,1,1,1,28,14,7,50.1669921875,19,42,126,4920,94.3560868306136,5,7,1,6,Rural,6692.91650390625,1171.90405273438,128.357197315574,22.4748537717383,4.54707578304171,4.85481698144091,3.11239707407348
2022,019156,074,11,190104,01,1,2,39,5,1,1,1,1,38,30,5,50.1669921875,19,68,100,8333.14306640625,159.813571289787,5,7,2,6,Rural,4440.15234375,2457.41357421875,85.1535366032576,47.1284407698603,5.07400795644567,4.4444559400484,3.85287665678684
2022,019156,075,11,190104,01,1,1,60,2,1,1,1,1,42,NA,5,44.6056137084961,19,42,126,6658.9794921875,127.706351050431,5,7,3,6,Rural,10530.365234375,2098.90502929688,201.952043986334,40.2529400799893,4.84973349594769,5.30803026320769,3.69518304666245
2022,019156,076,11,190104,01,1,2,31,5,1,1,1,1,35,35,3,76.2797393798828,19,70,98,18356,352.032587370476,5,7,3,6,Rural,8577.533203125,3419.54720052083,164.500501566369,65.5803033686434,5.86372374907007,5.10291361923646,4.18327539733815
2022,019156,178,11,190104,01,1,1,47,1,1,1,1,1,26,38,5,83.5537414550781,19,64,104,8599,164.912193222855,5,7,2,6,Rural,5249.81087239583,1922.92333984375,100.681221650423,36.877951549372,5.10541316996625,4.61195930418658,3.60761385347366
2022,019156,178,11,190104,03,1,2,19,6,3,1,1,2,60,NA,6,72.5986404418945,19,60,108,10206,195.731345974236,5,7,2,6,Rural,5249.81087239583,1922.92333984375,100.681221650423,36.877951549372,5.27674303517927,4.61195930418658,3.60761385347366
2022,019156,178,11,190104,04,1,2,16,6,3,1,1,1,54,NA,5,72.5986404418945,19,54,114,7325,140.479336592326,5,7,2,6,Rural,5249.81087239583,1922.92333984375,100.681221650423,36.877951549372,4.94506040744062,4.61195930418658,3.60761385347366
2022,019156,179,11,190104,01,1,1,53,1,1,1,1,1,29,NA,6,88.5719451904297,19,29,139,4457.009765625,85.4768293597978,5,7,2,6,Rural,4674.84140625,3200.7310546875,89.6544190340392,61.3838327881169,4.44824533757534,4.49596249090592,4.11714649084124
2022,019156,179,11,190104,04,1,2,23,6,3,1,1,2,60,NA,6,165.849334716797,19,60,108,14345,275.109362923811,5,7,2,6,Rural,4674.84140625,3200.7310546875,89.6544190340392,61.3838327881169,5.61716870197082,4.49596249090592,4.11714649084124
2022,019156,180,11,190104,01,1,1,70,2,1,1,1,1,0,NA,6,31.8138046264648,19,0,168,2475,47.4657144117416,5,7,3,6,Rural,4271.4384765625,3713.44270833333,81.9179308508445,71.2166509406522,3.86000764855814,4.4057179028038,4.2657266526026
2022,019156,181,11,190104,01,1,2,51,3,1,1,1,1,47,47,4,42.0949745178223,19,94,74,9221.28564453125,176.84642865148,5,7,3,6,Rural,8399.142578125,3642.22387695312,161.07931430981,69.8508114614478,5.17528172122355,5.08189687914411,4.24636170283589
2022,019156,181,11,190104,02,1,1,20,6,3,1,1,1,3,25,6,147.448257446289,19,28,140,3595,68.9451488122065,5,7,3,6,Rural,8399.142578125,3642.22387695312,161.07931430981,69.8508114614478,4.2333112437105,5.08189687914411,4.24636170283589
2022,019157,013,11,190204,01,1,1,59,2,1,1,1,1,0,NA,6,78.4230346679688,19,0,168,5639,108.145116593055,5,6,3,6,Urbana,5881.50732421875,2185.40112304688,112.795938166438,41.9117679117747,4.68347399736254,4.72558032925283,3.73556664457805
2022,019157,023,11,190204,01,1,1,70,3,1,1,1,1,60,NA,4,31.8138046264648,19,60,108,1482,28.421894447758,5,6,3,6,Urbana,4631.98486328125,2319.00170898438,88.8325134060677,44.4739688238356,3.34715977941138,4.48675272494474,3.79490404775946
2022,019157,055,11,190204,01,1,1,43,2,1,1,1,1,42,16,5,101.473266601562,19,58,110,6602,126.613594564169,5,6,3,6,Urbana,3917.4326171875,2816.06201171875,75.1287829635003,54.0066243288875,4.84113988596849,4.31920374717493,3.98910671179776
2022,019157,055,11,190204,02,1,2,41,2,2,1,1,1,42,32,8,46.6725807189941,19,74,94,6043,115.893055430365,5,6,3,6,Urbana,3917.4326171875,2816.06201171875,75.1287829635003,54.0066243288875,4.75266782991691,4.31920374717493,3.98910671179776
2022,019157,065,11,190204,01,1,1,71,2,1,1,1,1,30,7,8,31.8138046264648,19,37,131,7386.21630859375,141.653347025074,5,6,3,6,Urbana,14882.92578125,5242.025390625,285.425739290488,100.53191116384,4.95338285483658,5.65398188769826,4.61047520111736
2022,019157,065,11,190204,02,1,2,55,2,2,1,1,1,28,24,6,50.9764671325684,19,52,116,494,9.47396481591933,5,6,3,6,Urbana,14882.92578125,5242.025390625,285.425739290488,100.53191116384,2.24854749074327,5.65398188769826,4.61047520111736
2022,019157,076,11,190204,01,1,1,67,6,1,1,1,1,43,NA,4,33.547534942627,19,43,125,2508,48.0985906038981,5,6,2,6,Urbana,3876.8701171875,1605.39453125,74.3508726439745,30.7883629650441,3.87325287530816,4.30879540981072,3.42713679277512
2022,019157,086,11,190204,01,1,2,35,5,1,1,1,1,32,24,3,50.1669921875,19,56,112,10233.857421875,196.265597461495,5,6,2,6,Urbana,4742.60970052083,2077.89208984375,90.9540838833443,39.849952531289,5.27946883101515,4.5103548064667,3.6851212140508
2022,019157,107,11,190204,01,1,1,82,2,1,1,1,1,8,NA,4,44.0146102905273,19,8,160,2022.32434082031,38.7842705492083,5,6,1,6,Urbana,3297.08959960938,913.970581054688,63.2318033636291,17.5281885176062,3.65801476621687,4.14680739236015,2.86381035746161
2022,019157,118,11,190204,01,1,1,49,2,1,1,1,1,77,NA,6,83.5537414550781,19,77,91,7361,141.16974698377,5,6,1,6,Urbana,2148.4908203125,1426.9271484375,41.2038996740208,27.3657036420587,4.94996304561406,3.71853290415829,3.30929053747775
2022,019158,018,11,190108,01,1,2,60,3,1,1,1,1,14,NA,3,26.0476455688477,19,14,154,241,4.62191400938575,5,7,3,6,Rural,4838.31787109375,655.193115234375,92.7895815363885,12.5653370877794,1.53080890704601,4.53033436556279,2.53094199815496
2022,019158,020,11,190108,01,1,1,31,1,1,1,1,1,12,NA,6,118.362907409668,19,12,156,2588.83288574219,49.6488090563085,5,7,1,6,Rural,1252.91333007812,571.631266276042,24.028455074001,10.9627823975276,3.90497440342219,3.1792387561294,2.3945061176883
2022,019158,215,11,190108,01,1,2,63,3,1,1,1,1,23,11,3,26.0476455688477,19,34,134,1846,35.4027106279091,5,7,3,6,Rural,5483.5546875,3488.91772460938,105.163976063855,66.910695887827,3.56678838861815,4.655520808807,4.20335883309675
2022,019158,216,11,190108,01,1,1,20,2,1,1,1,2,6,2,6,147.448257446289,19,8,160,25429.0000610352,487.679052393234,5,7,3,6,Rural,10552.7467447917,6190.451171875,202.381278079886,118.720883799616,6.18965750996504,5.31015343352965,4.77677522379513
2022,019158,217,11,190108,01,1,1,49,1,1,1,1,1,42,35,1,83.5537414550781,19,77,91,4316,82.7725347075057,5,7,3,6,Rural,2929.96484375,2679.74389648438,56.1910604080325,51.3923064594485,4.41609629993338,4.02875767677434,3.93948848148072
2022,019158,218,11,190108,01,1,2,61,3,1,1,1,1,30,21,3,26.0476455688477,19,51,117,8381,160.731374741336,5,7,3,6,Rural,5539.04817708333,2960.33984375,106.228233893461,56.773594175813,5.07973449165426,4.66558992934506,4.03907132636076
2022,019158,219,11,190108,02,1,2,52,1,2,1,1,1,21,NA,7,42.0949745178223,19,21,147,3233,62.0026887649133,5,7,2,6,Rural,2934.20166015625,1666.3173828125,56.272314354519,31.956745459353,4.12717775128078,4.03020266205593,3.46438328402805
2022,019158,221,11,190108,01,1,1,34,2,1,1,1,1,0,55,6,118.362907409668,19,55,113,6425,123.219076806238,5,7,1,6,Rural,1863.32531738281,1237.5869140625,35.7349767155799,23.734524049535,4.81396388331877,3.57612994908589,3.16693069911779
2022,019159,029,11,190104,01,1,1,47,1,1,1,2,NA,44,NA,7,79.3009185791016,19,44,124,40428,775.330869591066,5,8,3,6,Rural,7251.71028645833,6482.43294270833,139.073781597463,124.320529596711,6.6532898667499,4.93500459516413,4.82286314655807
2022,019159,029,11,190104,02,1,2,37,1,2,1,1,1,3,NA,6,47.6135292053223,19,3,165,162,3.10684676149581,5,8,3,6,Rural,7251.71028645833,6482.43294270833,139.073781597463,124.320529596711,1.13360830878773,4.93500459516413,4.82286314655807
2022,019159,030,11,190104,01,1,2,27,6,1,1,1,2,20,4,6,112.941764831543,19,24,144,9182,176.093005950954,5,8,3,6,Rural,8978.4453125,4634.21435546875,172.189220632147,88.8752707553425,5.17101229836452,5.14859399207929,4.48723393459238
2022,019159,031,11,190104,01,1,2,56,6,1,1,1,1,8,NA,6,48.3817977905273,19,8,160,1871,35.8821622886337,5,8,3,6,Rural,6758.8740234375,4990.34521484375,129.622135006636,95.7051720338483,3.58024029982944,4.86462356413869,4.56127234123941
2022,019159,031,11,190104,02,1,2,21,6,3,1,1,1,32,8,7,157.407730102539,19,40,128,8821,169.16972397009,5,8,3,6,Rural,6758.8740234375,4990.34521484375,129.622135006636,95.7051720338483,5.13090249481412,4.86462356413869,4.56127234123941
2022,019159,032,11,190104,01,1,1,56,1,1,1,2,NA,0,NA,6,74.4313583374023,19,0,168,20466,392.498307535638,5,8,3,6,Rural,7355.58268229167,4687.86263020833,141.065853304892,89.9041409320988,5.97253222520205,4.94922682606228,4.49874400195291
2022,019159,098,11,190104,01,1,1,60,1,1,1,1,1,70,42,6,42.3352165222168,19,112,56,44474.298828125,852.931057308378,5,8,3,6,Rural,7801.634765625,3417.20182291667,149.620269789847,65.5353235611496,6.74867872043672,5.00810054960964,4.18258928828599
2022,019159,099,11,190104,01,1,2,65,6,1,1,1,1,70,NA,6,36.3504180908203,19,70,98,3144,60.2958408527335,5,8,3,6,Rural,6635.8408203125,4395.08447265625,127.262596064133,84.2892219776086,4.09926312710445,4.8462526372833,4.43425400366199
2022,019159,100,11,190104,01,1,2,67,2,1,1,1,1,56,NA,4,36.3504180908203,19,56,112,10549.7783203125,202.324349438035,5,8,3,6,Rural,19667.029296875,10466.287109375,377.175594316292,200.723149448439,5.30987209994615,5.93271084642926,5.30192659269054
2022,019159,105,11,190104,01,1,1,81,3,1,1,1,1,56,NA,4,41.7742958068848,19,56,112,7590.2705078125,145.566712012805,5,8,3,6,Rural,9542.744140625,3901.48168945312,183.011381043728,74.8228750118065,4.98063448333793,5.20954834240339,4.31512365389421
2022,019160,021,11,190302,01,1,2,46,5,1,1,1,2,49,15,5,59.227123260498,19,64,104,16475,315.958644417553,7,7,3,6,Rural,11024.708984375,5870.3173828125,211.432601262588,112.581336726812,5.75561133292606,5.35390627754696,4.72367595353807
2022,019160,024,11,190302,01,1,2,25,5,1,1,1,1,48,NA,6,133.075790405273,19,48,120,10766,206.471063174469,7,7,3,6,Rural,7816.0576171875,4851.3017578125,149.896872195208,93.0385873783871,5.33016027267626,5.00994753894828,4.53301432514574
2022,019160,275,11,190302,01,1,2,39,1,1,1,1,1,50,7,6,56.1015510559082,19,57,111,12851,246.457331678905,7,7,3,6,Rural,2972.53385416667,6145.91536458333,57.0074517176196,117.866773128908,5.50718888186249,4.04318199117794,4.76955494533797
2022,019160,275,11,190302,02,1,1,34,1,2,1,2,NA,48,NA,6,132.364776611328,19,48,120,714,13.6931394302964,7,7,3,6,Rural,2972.53385416667,6145.91536458333,57.0074517176196,117.866773128908,2.61689493589494,4.04318199117794,4.76955494533797
2022,019160,276,11,190302,01,1,2,59,5,1,1,1,1,9,NA,9,57.0067825317383,19,9,159,457,8.76437635804683,7,7,3,6,Rural,12620.7890625,6921.87548828125,242.042331026851,132.748187927431,2.17069536444956,5.48911263245825,4.88845400976471
2022,019160,276,11,190302,02,1,1,34,6,3,1,1,2,24,NA,10,132.364776611328,19,24,144,19893,381.509275471828,7,7,3,6,Rural,12620.7890625,6921.87548828125,242.042331026851,132.748187927431,5.94413516359233,5.48911263245825,4.88845400976471
2022,019160,281,11,190302,01,1,2,38,5,1,1,1,1,6,40,4,56.1015510559082,19,46,122,7059.28576660156,135.383451373084,7,7,3,6,Rural,6068.75341796875,4183.37158203125,116.386956190944,80.2289780973296,4.90811113272125,4.75692046880287,4.38488477252041
2022,019160,281,11,190302,02,1,2,18,6,3,1,1,2,35,5,6,81.1867752075195,19,40,128,5894,113.035523532446,7,7,3,6,Rural,6068.75341796875,4183.37158203125,116.386956190944,80.2289780973296,4.72770213685299,4.75692046880287,4.38488477252041
2022,019160,281,11,190302,03,1,2,15,6,3,1,1,2,39,4,5,81.1867752075195,19,43,125,6646,127.457429487044,7,7,3,6,Rural,6068.75341796875,4183.37158203125,116.386956190944,80.2289780973296,4.84778242246989,4.75692046880287,4.38488477252041
2022,019160,283,11,190302,01,1,1,43,1,1,1,1,2,48,7,6,113.477149963379,19,55,113,12287,235.640902212957,7,7,3,6,Rural,11438.775,6500.884375,219.37358681623,124.67439239091,5.46230904542292,5.39077615233604,4.82570547787638
2022,019160,283,11,190302,02,1,2,42,1,2,1,2,NA,60,7,9,52.1937637329102,19,67,101,16322.9166259766,313.041979367787,7,7,3,6,Rural,11438.775,6500.884375,219.37358681623,124.67439239091,5.74633730093285,5.39077615233604,4.82570547787638
2022,019160,283,11,190302,03,1,2,21,6,3,1,2,NA,40,3,9,185.468658447266,19,43,125,18605,356.807925911294,7,7,3,6,Rural,11438.775,6500.884375,219.37358681623,124.67439239091,5.87719761433608,5.39077615233604,4.82570547787638
2022,019160,284,11,190302,01,1,1,43,2,1,1,2,NA,48,NA,10,113.477149963379,19,48,120,24882,477.188648886042,7,7,3,6,Rural,7656.82275390625,4870.1650390625,146.843055409389,93.4003486392682,6.16791190302979,4.98936436615793,4.53689507798231
2022,019160,285,11,190302,01,1,2,30,5,1,1,1,2,42,7,5,85.303337097168,19,49,119,12997.9166259766,249.274908491407,7,7,3,6,Rural,8247.392578125,10136.166015625,158.169042729211,194.392065182892,5.51855633761583,5.06366435179303,5.26987707423287
2022,019161,009,11,190307,01,1,2,37,5,1,1,1,1,40,NA,3,47.1721267700195,19,40,128,8861,169.936846627249,7,8,3,6,Rural,5171.35319010417,3068.5615234375,99.176555007569,58.8490767379164,5.13542687760265,4.59690164570847,4.07497614518758
2022,019161,011,11,190307,01,1,1,87,2,1,1,1,1,56,NA,4,41.3870277404785,19,56,112,17355,332.835342875061,7,8,3,6,Rural,9124.2998046875,7254.60888671875,174.986427772285,139.129371145808,5.80764790185124,5.16470841532898,4.93540422793994
2022,019161,012,11,190307,01,1,1,36,5,1,1,1,1,28,NA,3,103.762641906738,19,28,140,7088,135.934134848656,7,8,3,6,Rural,4856.2451171875,3015.49926757812,93.1333914528632,57.8314452701734,4.91217046584027,4.53403278220105,4.05753266356065
2022,019161,054,11,190307,01,1,1,51,1,1,1,1,1,56,NA,6,83.2843856811523,19,56,112,8873,170.166983424397,7,8,3,6,Rural,15321.21484375,13642.8802083333,293.831276046211,261.644062918122,5.13678021039069,5.68300571160093,5.56698504163061
2022,019161,054,11,190307,02,1,2,56,1,2,1,2,NA,30,10,10,47.933277130127,19,40,128,35613,682.988479735496,7,8,3,6,Rural,15321.21484375,13642.8802083333,293.831276046211,261.644062918122,6.52647799227699,5.68300571160093,5.56698504163061
2022,019161,055,11,190307,02,1,2,45,1,2,1,1,1,7,56,7,49.8002166748047,19,63,105,6901,132.347836426436,7,8,3,6,Rural,2952.49674479167,5823.61393229167,56.623178702981,111.685654850261,4.88543358117595,4.03641841910015,4.71568827213638
2022,019161,056,11,190307,01,1,1,42,6,1,1,1,1,12,45,6,95.4155197143555,19,57,111,7923,151.94782031686,7,8,3,6,Rural,9049.673828125,4630.09326171875,173.555245836442,88.796236145645,5.02353717452059,5.15649596850867,4.48634426335258
2022,019161,057,11,190307,01,1,1,46,2,1,1,1,1,18,12,4,78.5657577514648,19,30,138,32583,624.878938455667,7,8,3,6,Rural,10115.40859375,6412.63828125,193.993977967278,122.982002942874,6.4375579325035,5.26782711717575,4.81203802712935
2022,019161,057,11,190307,02,1,2,40,2,2,1,1,1,37,12,4,43.8863220214844,19,49,119,1901,36.4575042815033,7,8,3,6,Rural,10115.40859375,6412.63828125,193.993977967278,122.982002942874,3.59614731604378,5.26782711717575,4.81203802712935
2022,019161,058,11,190307,01,1,1,37,1,1,1,1,1,37,16,6,103.762641906738,19,53,115,21512,412.558565020358,7,8,3,6,Rural,8963.30208333333,4747.19108072917,171.89880277724,91.0419458973162,6.02237817150405,5.1469059477179,4.51132034424138
2022,019161,058,11,190307,02,1,2,42,1,2,1,1,1,45,7,4,43.8863220214844,19,52,116,2138,41.0027060251731,7,8,3,6,Rural,8963.30208333333,4747.19108072917,171.89880277724,91.0419458973162,3.71363806514034,5.1469059477179,4.51132034424138
2022,019162,010,11,190304,01,1,2,49,3,1,1,1,1,23,NA,7,58.0912399291992,19,23,145,8092,155.188913543359,7,6,3,6,Urbana,5948.787109375,4021.90169270833,114.086234355492,77.1322978336137,5.04464317184299,4.7369546041515,4.34552210119946
2022,019162,010,11,190304,02,1,1,17,6,3,1,1,1,24,30,6,91.6690521240234,19,54,114,4846,92.9369099148686,7,6,3,6,Urbana,5948.787109375,4021.90169270833,114.086234355492,77.1322978336137,4.53192087493182,4.7369546041515,4.34552210119946
2022,019162,010,11,190304,03,1,2,15,6,3,1,1,1,7,NA,5,79.6297378540039,19,7,161,242,4.64109207581473,7,6,3,6,Urbana,5948.787109375,4021.90169270833,114.086234355492,77.1322978336137,1.53494969971204,4.7369546041515,4.34552210119946
2022,019162,022,11,190304,01,1,1,61,1,1,1,1,1,49,NA,6,48.9256172180176,19,49,119,3416,65.5122749214179,7,6,3,6,Urbana,3403.8759765625,973.786295572917,65.2797595945469,18.6753382641341,4.18223752846381,4.1786820279675,2.92720384406148
2022,019162,032,11,190304,01,1,1,76,5,1,1,1,1,21,12,3,29.050422668457,19,33,135,3490,66.9314518371629,7,6,3,6,Urbana,6861.18212890625,4499.73486328125,131.584206649539,86.2962141208343,4.20366898875182,4.87964700142755,4.45778572830712
2022,019162,050,11,190304,01,1,2,38,5,1,1,1,1,20,9,6,55.0256118774414,19,29,139,4942,94.7780042920513,7,6,3,6,Urbana,5118.57096354167,3058.8251953125,98.1642939602835,58.6623527903607,4.55153736010391,4.58664254394756,4.07179817168395
2022,019162,078,11,190304,01,1,2,48,5,1,1,1,1,56,NA,3,58.0912399291992,19,56,112,12324,236.35049067083,7,6,3,6,Urbana,16781.33984375,11711.7861328125,321.833650290835,224.609412457161,5.46531583327191,5.7740347980498,5.41436294907166
2022,019162,087,11,190304,01,1,1,41,2,1,1,2,NA,48,3,8,111.300834655762,19,51,117,48312,926.530745317196,7,6,3,6,Urbana,14058.115234375,4581.14404296875,269.607467831191,87.8574847768105,6.83144722954309,5.59696707832511,4.47571601051221
2022,019162,087,11,190304,02,1,2,31,2,2,1,2,NA,68,NA,5,83.667350769043,19,68,100,1635,31.3561386113929,7,6,3,6,Urbana,14058.115234375,4581.14404296875,269.607467831191,87.8574847768105,3.4454100568867,5.59696707832511,4.47571601051221
2022,019162,106,11,190304,01,1,2,36,5,1,1,1,2,40,8,8,55.0256118774414,19,48,120,15845,303.876462567291,7,6,3,6,Urbana,9826.28255208333,3831.0654296875,188.449099533845,73.4724273043406,5.71662124568037,5.2388279414255,4.29691019712021
2022,019162,106,11,190304,03,1,2,68,5,6,1,1,1,17,NA,4,42.0091552734375,19,17,151,1308,25.0849108891143,7,6,3,6,Urbana,9826.28255208333,3831.0654296875,188.449099533845,73.4724273043406,3.22226650557249,5.2388279414255,4.29691019712021
2022,019163,093,11,190304,01,1,1,61,1,1,1,1,1,56,NA,3,46.5498733520508,19,56,112,19361,371.306544131608,7,7,3,6,Rural,11348.916015625,7609.93896484375,217.650265244645,145.943914988306,5.91702798594452,5.38288948667271,4.98322240399045
2022,019163,094,11,190304,01,1,1,66,3,1,1,1,1,37,NA,3,35.0097961425781,19,37,131,6988,134.016328205758,7,7,3,6,Rural,15187.2880859375,6052.50537109375,291.262819788265,116.075350068634,4.8979616448093,5.67422602035161,4.75423954978456
2022,019163,095,11,190304,01,1,1,63,2,1,1,1,1,66,NA,6,46.5498733520508,19,66,102,48562,931.325261924442,7,7,3,6,Rural,26288.67578125,8094.3154296875,504.165970462901,155.233319007717,6.83660858460205,6.2229055203359,5.04492926903581
2022,019163,220,11,190304,01,1,1,32,1,1,1,1,1,54,NA,4,123.522087097168,19,54,114,4010,76.9040463802359,7,7,1,6,Rural,2036.0017578125,947.207421875,39.0465769608614,18.1656068587478,4.34255849385597,3.66475521459106,2.89953007324878
2022,019163,221,11,190304,01,1,1,37,1,1,1,1,1,54,NA,3,115.160255432129,19,54,114,24142.7138671875,463.010570320935,7,7,3,6,Rural,9786.05133928571,4120.01534598214,187.677542662294,79.0139279936893,6.13774988389245,5.23472529158785,4.36962414064493
2022,019163,221,11,190304,02,1,2,37,1,2,1,1,1,32,19,1,52.3536605834961,19,51,117,6848,131.3313989057,7,7,3,6,Rural,9786.05133928571,4120.01534598214,187.677542662294,79.0139279936893,4.87772389137693,5.23472529158785,4.36962414064493
2022,019163,221,11,190304,03,1,1,19,6,3,1,1,1,27,16,5,87.2177581787109,19,43,125,8011,153.635490162611,7,7,3,6,Rural,9786.05133928571,4120.01534598214,187.677542662294,79.0139279936893,5.03458284977047,5.23472529158785,4.36962414064493
2022,019163,221,11,190304,04,1,1,16,6,3,1,1,1,24,16,5,87.2177581787109,19,40,128,6496,124.580719522696,7,7,3,6,Rural,9786.05133928571,4120.01534598214,187.677542662294,79.0139279936893,4.82495385539686,5.23472529158785,4.36962414064493
2022,019163,221,11,190304,05,1,1,15,6,3,1,1,1,7,20,3,87.2177581787109,19,27,141,711,13.6356052310094,7,7,3,6,Rural,9786.05133928571,4120.01534598214,187.677542662294,79.0139279936893,2.61268440335859,5.23472529158785,4.36962414064493
2022,019163,222,11,190304,01,1,1,60,1,1,1,1,1,48,NA,5,46.5498733520508,19,48,120,19460.3510742188,373.211905632766,7,7,3,6,Rural,5770.246484375,1502.0150390625,110.66217038897,28.8057441964774,5.9221463699455,4.70648205040767,3.36057481852072
2022,019163,224,11,190304,01,1,1,36,1,1,1,1,1,63,NA,4,115.160255432129,19,63,105,22543,432.331151508643,7,7,3,6,Rural,9918.67838541667,2554.94254557292,190.221072963273,48.9988578612413,6.06919184900948,5.24818693768218,3.89179698888471
2022,019164,009,11,190303,01,1,1,62,5,1,1,1,1,28,16,3,49.8822822570801,19,44,124,4014,76.9807586459518,7,8,3,6,Rural,7494.86962890625,3822.71044921875,143.737107619757,73.312194933898,4.34355550291163,4.96798598953199,4.29472696523059
2022,019164,011,11,190303,01,1,1,29,1,1,1,1,1,49,NA,4,227.306518554688,19,49,119,4629,88.7752694997785,7,8,1,6,Rural,1980.06188964844,1278.93981933594,37.9737584531823,24.5275928139006,4.48610811458662,3.63689535415363,3.19979872112329
2022,019164,106,11,190303,01,1,1,28,1,1,1,1,1,32,8,5,227.306518554688,19,40,128,9307,178.490264254577,7,8,1,6,Rural,2847.5494140625,1376.58056640625,54.6104918227122,26.4001535473909,5.18453405774106,4.00022602221602,3.27336982632441
2022,019164,106,11,190303,02,1,2,25,1,2,1,1,1,9,25,4,133.075790405273,19,34,134,2251,43.1698275316486,7,8,1,6,Rural,2847.5494140625,1376.58056640625,54.6104918227122,26.4001535473909,3.76514181446208,4.00022602221602,3.27336982632441
2022,019164,107,11,190303,01,1,1,39,1,1,1,1,1,40,NA,4,123.404335021973,19,40,128,16210,310.876456813871,7,8,3,6,Rural,7668.697265625,5395.78125,147.070785583943,103.48065124878,5.73939558828507,4.99091400546281,4.6393846507729
2022,019164,108,11,190303,01,1,1,48,5,1,1,1,1,39,NA,4,93.4378204345703,19,39,129,4328,83.0026715046536,7,8,3,6,Rural,7102.095703125,5507.99755859375,136.204463179551,105.632743069406,4.41887279408167,4.91415716248505,4.65996839015647
2022,019164,109,11,190303,01,1,1,39,5,1,1,2,NA,45,NA,4,123.404335021973,19,45,123,14536,278.772373611748,7,8,3,6,Rural,15343.2509765625,6344.4541015625,294.253886465128,121.674362215421,5.63039558363136,5.68444295409098,4.80134831399977
2022,019164,111,11,190303,01,1,1,50,1,1,1,1,1,14,32,4,99.0496597290039,19,46,122,15917,305.257283350178,7,8,1,6,Rural,4358.81884765625,1013.31121826172,83.5937174122699,19.4333498570605,5.72115497298521,4.42596836669578,2.96699065496553
